sequence_length	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	Predicted_Disorder_Content_DT	Predicted_Disorder_Content_RF	Predicted_Disorder_Content_GB
3717	0.1567934476077546	53.87368986457925	0.8793052116806022	0.0491687458961139	-274	55.96235	146.95062	69.3892951846752	0.03806594448774644	0.1457341587938434	0.08809801714231072
327	0.2668816915134297	24.97746614880463	0.8422034512179928	0.1412596952447931	-130	19.2402	47.791893	25.216567689279167	0.175438596491228	0.24310972796641772	0.1332669290849839
1041	0.2757101522876746	36.19073957988869	0.7944912004044917	0.1016897132102673	-214	20.284885	77.070305	37.13258131547703	0.12339450707732728	0.13857702802271607	0.12601579228576137
972	0.6931644091919466	22.74219044710064	0.8758003594258725	0.1272079694263057	-181	18.956146	50.40969	26.927858433240058	0.12286900293492496	0.10220159974443474	0.045921170654105004
957	0.409595303734615	25.72479787549484	0.8532992151884908	0.113232253549153	-205	24.482502	61.041718	31.04915302705164	0.05419652906538829	0.10667931683092541	0.10996556055543642
330	0.200193881633536	38.35268771235392	0.7186864128473677	0.1501135738821655	-130	28.343718	65.97644	27.8074942222154	0.457875457875458	0.4050222436921116	0.23975364978364605
477	0.1309758483837978	42.61387995993873	0.7928806550875406	0.1029360408809731	-127	27.786596	94.714195	36.75750054474036	0.302114803625378	0.4145301610644529	0.3061446543782047
261	0.4051600422835348	22.38305459146027	0.8112964758467974	0.1732662325599558	-118	20.03427	43.980293	21.341637205528432	0.16990292534167512	0.15891809325555167	0.15441460573658938
1896	0.2144453819962246	39.65053954965429	0.8881880974057966	0.0681288423251801	-196	33.00812	80.57791	49.57757686471511	0.3651094759290725	0.16851006702424765	0.1869577715069561
1479	0.4193004488622788	28.57869704014304	0.8821742052083771	0.0933629466403071	-181	28.2441	62.155224	36.42439523580696	0.07367711574601563	0.07929054644359099	0.04525679306109828
2067	0.4295445267487537	32.568000041829926	0.841522092432159	0.0872363939575037	-205	32.403736	100.60647	40.865613919645405	0.0391157295516894	0.059839329641533115	0.0725997013498501
3204	0.1166982055356139	64.79088379958324	0.8534898116582426	0.0487731872832266	-286	52.154915	155.60138	72.0678849005461	0.03806594448774644	0.09388768038785135	0.0874654588850028
5649	0.1684408832514621	54.98083729805098	0.9493982715558924	0.0412752635009377	-415	62.81728	103.64984	76.5566574724461	0.052941453060644156	0.15278418453121811	0.24583543594241355
1608	0.7969814831461841	24.13118876394149	0.9115307857116351	0.109667330519808	-226	23.544554	46.68505	30.01045925857994	0.05419652906538829	0.11365588691148347	0.06929697806031093
2811	0.3908598342748657	37.53740381759248	0.9159271682299704	0.0709475065799724	-310	41.115383	68.596275	46.16609878222609	0.030378723912986495	0.06068110780224014	0.05349478283031485
3045	0.3037216480121429	42.18958625169654	0.860958108495866	0.0673734920702797	-238	34.254025	92.89537	51.71900678529951	0.08531383203750503	0.06263594333303646	0.053336649036038374
1023	0.1929577653723761	45.3991814031859	0.7906724990156084	0.0911679378976906	-208	27.610346	85.44022	41.61812300610646	0.5920792079207926	0.2733373680793678	0.21278315389649344
549	0.3049395963829751	26.5750010846971	0.8037888049087556	0.1285613656761239	-130	23.465042	69.7687	29.031456475777546	0.0950226244343891	0.1770018670083402	0.14606638502892538
948	0.37179185192371	28.02787276347892	0.7908795032070639	0.1151463300125778	-157	22.431997	77.89692	32.94282459698939	0.0878378378378378	0.10209434503714072	0.12172162237370673
1272	0.2140494647952251	36.71664315331149	0.7867722567101455	0.0882267613219788	-187	24.028011	106.34526	43.21871799442285	0.0217391304347826	0.23785001145285767	0.0877149174964169
1011	0.380371334261467	30.76462800714585	0.8512681920203299	0.1061034703268069	-181	25.700474	61.518528	33.214311930843955	0.108585858585859	0.10910134377313514	0.1302587375027991
2016	0.7195926358127401	25.086738175805618	0.9140919831056966	0.0972123249659152	-214	25.917395	60.133327	33.76058976041817	0.05419652906538829	0.09975148444231077	0.05802614192632071
2511	0.3168252304845014	42.19842908466151	0.8767262307907359	0.0721940190548363	-232	38.235806	90.46003	47.39756540779618	0.08531383203750503	0.05567864981947833	0.04605049877837426
630	0.1580356153165976	40.63215425435987	0.7292710173040691	0.1076308532275594	-142	27.242456	105.17666	38.22042548237133	0.0452961672473868	0.30592251662715136	0.09406938546869295
3021	0.1308447263790125	52.378954744600016	0.93591244741458	0.0468744637910309	-391	55.70183	101.17173	68.3832470538811	0.12532637075718	0.2021937120037202	0.26006750201047907
4200	0.4037110262142338	41.48225129515392	0.8973471889478443	0.0640389322630138	-271	42.192223	84.96716	52.20554883484922	0.030378723912986495	0.03453220569980984	0.009940886517809786
999	0.2204697446340378	36.29815281577069	0.7829987440464201	0.0969675575794628	-169	32.998108	78.59063	39.51242937196417	0.5920792079207926	0.2463918022155562	0.2165316396091556
1341	0.5770739698979641	24.74328155024185	0.8848263644399152	0.1056367516589597	-169	25.471256	54.28759	32.095796822341065	0.08617116290806096	0.09416535507804619	0.010899367019963017
2106	0.7067333671798018	27.702884281630347	0.8941143909042065	0.0964827126644743	-220	25.1275	55.04808	34.775922901788	0.05419652906538829	0.09774084526324618	0.0520521967135852
1563	0.4884036777841035	32.985890949166794	0.8035583776246202	0.1061034280771712	-202	20.376778	83.42106	35.18636518826583	0.05419652906538829	0.07723464755620524	0.019036992536613808
702	0.7996155984953441	18.301390528450742	0.8994952294221441	0.1459679862687603	-211	17.557436	41.558617	22.848872471062517	0.05419652906538829	0.11128189332855253	0.07100719779274528
1332	0.8197312927098541	21.52605112154141	0.926009630776438	0.1149603364927003	-223	22.38	40.18383	28.18108597541318	0.0824053452115813	0.0911536128547002	0.06369632941262614
1065	0.5983789205917122	24.825401564733244	0.8395646462398241	0.1212665947910226	-190	20.704418	73.613014	29.466321960240187	0.12286900293492496	0.09944219931802047	0.07174350937238529
4314	0.1189507171876666	65.2618449532791	0.8691064231607829	0.0434268733953781	-298	54.893158	141.15518	79.48583347427162	0.03806594448774644	0.07249465670842957	-0.024754020543334893
486	0.4888627419669014	20.5527214964799	0.8530057384339284	0.1454639331741806	-157	21.49039	43.53003	24.1776438391421	0.15587363550928948	0.148054333935373	0.13549327636790576
5247	0.4270672658585455	54.451041988423256	0.8374479026816564	0.0648072053652621	-268	39.6504	104.847534	55.27645224769616	0.030378723912986495	0.08084202922757228	0.06661073002746652
327	0.4747811978610727	17.834934187570852	0.8522231361762523	0.1657105496114952	-118	16.755182	45.003273	21.243094287068832	0.15587363550928948	0.15730710731753686	0.11044171507626062
2082	0.1163036898784979	46.5061001293962	0.9200363035462146	0.0525406408762465	-250	52.935665	85.31862	62.06130798508695	0.0864553314121038	0.1501175646916358	0.10237801117624018
6234	0.2221369927765555	60.3788276985828	0.887400280094015	0.0464183749097212	-268	49.10982	119.557014	72.83024339807874	0.007270702505208851	0.1119007700587066	0.09971859910467809
1629	0.4637585813331696	33.06934368539713	0.8900679904963366	0.0916263072388332	-244	29.423624	68.2569	36.78560372943386	0.13214773913137526	0.05895533079085615	0.04456460997932118
387	0.7035314660698936	26.73078308434849	0.7115813078273302	0.2143033215009837	-148	14.386054	66.32435	19.67287448737298	0.12286900293492496	0.29616698131437835	0.2799774895830561
1686	0.8337827223353325	24.003657484603096	0.9177600719082208	0.1087737420583063	-232	23.591404	47.702118	30.05162950091216	0.05419652906538829	0.1061608974002683	0.027441876930414402
2154	0.4894871793989175	32.95240371752316	0.8802087759724505	0.0865681003919938	-208	32.311726	65.02792	39.37111123241227	0.0391157295516894	0.07048578572086436	0.08095675165073189
483	1.0344666864935377	14.58460248731882	0.9318412965206024	0.1727081978185156	-160	14.011452	27.502739	18.640877355430003	0.0869565217391304	0.193750129891988	0.12016768397745918
291	0.6969969274115099	15.856983736250074	0.8479932675711752	0.1955243539916283	-112	13.567939	36.978886	18.093725225504222	0.15587363550928948	0.14170108500034534	0.14392129842744217
1002	0.7209059601595844	21.656495106640737	0.8773761111769128	0.1288681103766166	-184	19.890543	58.066727	26.533221886898435	0.05056810451899227	0.0891016939942782	0.05004374491975226
1617	0.4745111488814066	30.355865837862336	0.8702077309280095	0.097058215599214	-268	26.402292	55.671455	35.51943221321498	0.05419652906538829	0.06346409793392876	0.022378926766024262
609	0.17848478545229	35.50544339482418	0.7659512527918563	0.1068884685509007	-142	33.399605	81.24053	36.64285205567322	0.5920792079207926	0.32908417416292884	0.3184171291077531
2535	0.1982619614251279	39.38166910032143	0.8964065530040471	0.0594814191638793	-217	46.11749	81.97273	56.26455783492112	0.3651094759290725	0.2540713497269589	0.31963173514576143
1197	0.2915236242920732	30.640169418644568	0.7853276494660039	0.0998656627812309	-235	28.534689	73.70527	38.252002712943344	0.05419652906538829	0.11192196353700218	0.17853010127353997
1317	0.1406833597502608	54.20613773074162	0.8179441930657345	0.071268287865956	-190	29.001976	107.06154	51.46372949909333	0.43801652892562	0.25718641173553947	0.2467938655880473
762	0.2781504289916911	29.43094074893189	0.8351563328957075	0.1071226525524375	-169	25.463156	63.80236	33.532980623826866	0.617283950617284	0.2397977289247027	0.2976994558579481
540	0.5281910903439266	18.77070221628832	0.8679002325230794	0.142839170966855	-160	19.54101	54.11182	24.19937386030269	0.1513495619644463	0.10003731189509772	0.04178724323287095
3444	0.1532302338777295	47.44786676290846	0.9422340340284424	0.0471424253588683	-274	57.422905	90.13219	67.53836540857908	0.011393603846434	0.16058746220812356	0.21879377883002443
2337	0.3962071756866169	34.10112964393743	0.8465883840152658	0.0814759423341231	-193	32.37468	93.34655	43.49301927589102	0.05853394202117899	0.08150071656286346	0.05568735724967922
6081	0.2000368036040882	57.80849088382471	0.9020535343863212	0.0441944046349177	-232	62.838757	148.24797	75.25262513007706	0.007270702505208851	0.09147746323086303	0.05553094309047479
942	0.331702061475159	30.6408650381069	0.8526684918554935	0.1028804794385701	-223	25.385965	57.57618	34.198578946978564	0.05419652906538829	0.10629966907560194	0.0943355308745701
1554	0.1414610858702115	40.21844172793	0.9117270551943508	0.0627298925951955	-166	51.59837	72.60007	52.45439329965695	0.1264222814510736	0.2731178133388211	0.21566469152323273
2940	0.2607175206400211	56.0002693897615	0.8101664710277791	0.0691097487508178	-244	36.826538	114.50135	53.58061261463465	0.2970550576184381	0.16472061824090717	0.13517946347689172
4680	0.2616864781937617	48.28522901196797	0.919804100919404	0.0519504071992139	-301	47.617565	92.425934	62.78226174215386	0.375441349548843	0.21844021918048276	0.14502716140068364
330	0.3150224877499284	30.487308959569205	0.7465872061696637	0.1701185037624175	-157	16.814228	55.77715	23.6205038316923	0.3807947019867549	0.2444067604484574	0.2602001845985837
978	0.7398804524160653	19.39122126029207	0.9092957244141476	0.1260780721396477	-163	20.213291	54.904644	26.16836244282177	0.05056810451899227	0.0984543693908331	0.033939641146761165
3105	0.0977758135821421	61.073186691217	0.9079014922255172	0.0447121027609145	-361	49.66649	107.41063	73.90221071099637	0.0052910052910052	0.35949620913891545	0.16320018458143493
1296	0.7659087270619578	22.327986346784588	0.9104849527976157	0.1159613489050166	-211	21.05865	49.709877	28.4141862819341	0.05419652906538829	0.0983950252342429	0.03498303245848729
2625	0.1870966432274322	42.42668718396451	0.8911495016035195	0.057716558264899	-214	53.201115	107.09312	58.32708343659682	0.24867047901419645	0.19548170215005964	0.16104641574375775
516	0.4331040591401602	22.94224042314776	0.8538116920057883	0.1368748311463152	-145	22.46128	55.91483	25.670572871027424	0.09199790065405661	0.10810962286600173	0.10860076766947373
1773	0.1399090331993231	49.01172745937488	0.8802913775192839	0.0614708406346406	-244	44.13462	93.89227	55.44031057097435	0.03806594448774644	0.12740646308510908	0.07402266942591812
7809	0.1594500685413775	61.83078800811587	0.9361053244045492	0.0373065466488686	-358	73.10954	148.0256	85.90362478145357	0.136484333510356	0.13025311695125646	0.03340042785509207
3690	0.50250241852863	38.86604276285375	0.9202422952627703	0.0702856825135718	-283	42.432552	69.408134	46.38229121124406	0.213545816733068	0.08008264944524572	0.04373436265982996
3069	0.4519325927089839	35.39103476187384	0.918627942640756	0.0716757694712281	-283	38.834427	71.05827	45.56267766849768	0.030378723912986495	0.059663756990539364	0.04611799949617496
987	0.5028747975056105	24.584788664131	0.8782960557220229	0.1130875386004731	-172	23.15792	54.027924	30.2040771381879	0.1513495619644463	0.08888418493028276	0.05280249389540046
2619	0.2341956592390109	40.22365264858992	0.8900137503051422	0.0625920987248788	-205	34.58804	88.784836	53.85239524497752	0.3651094759290725	0.22153298142421776	0.17491050651727258
1440	0.1136775680071789	41.87653200374847	0.925847719688696	0.0593304310050149	-265	47.10227	93.50332	54.61402567777382	0.0284414106939704	0.20676203739781293	0.09149654458010327
1062	0.2838464155963666	31.051085696294976	0.8719899627325925	0.0933128800412708	-241	30.9697	56.169342	36.86957869261823	0.026131135920706604	0.16601027873441965	0.15932394847592346
789	0.6318718076136803	19.751185276573125	0.9098835070904192	0.1281680013735208	-166	22.637331	38.52825	25.725027621494327	0.0833333333333333	0.12984804196324146	0.06724364808001625
858	0.4887580857886453	25.832051908572904	0.8324854911429199	0.1234630207830113	-181	25.779737	64.13778	29.18822482757066	0.09199790065405661	0.11646618871808224	0.10957467444045488
4596	0.551378012021226	43.14876380217139	0.8790753220585743	0.0698009424158936	-283	32.41595	77.11683	48.89155834793412	0.030378723912986495	0.03475671642422386	0.013879872519517823
1041	0.1834815322110841	42.3924146443727	0.8426157135837625	0.082378806326973	-211	32.098114	75.96124	43.21914849638808	0.5920792079207926	0.3610066507800041	0.4218437260550515
882	0.6231950052500734	21.206156278068637	0.91580767538813	0.1209035198020714	-184	23.30282	37.061073	27.09430599270641	0.0833333333333333	0.13019041151524655	0.1301259299221839
3396	0.1574594324163318	45.22586723849708	0.9319682495791504	0.0492269149541881	-361	54.508884	97.557434	65.39093064329843	0.21349425953923862	0.2250044207407776	0.22548759794721093
2733	0.4518489336250947	35.88530636916335	0.8898259039748245	0.0773402534631185	-253	33.59239	68.68649	43.59238386587032	0.030378723912986495	0.0461202782896476	0.050614785864911326
4068	0.1315260133466092	56.03457271822644	0.9498430982788768	0.0420130464599455	-382	66.75778	99.89093	75.17703775600808	0.041123144993533714	0.1043937063285014	0.1163937789807324
1365	0.4163086844463587	27.006876936868107	0.8158992036004099	0.103591123117723	-202	21.109701	89.323975	35.49459325958274	0.05419652906538829	0.0877287141278652	0.08581096727639731
2595	0.1941264832933318	54.91346294917469	0.8533995774816955	0.0611510397708234	-256	46.47906	100.18941	57.48638317317378	0.3651094759290725	0.14708648054559142	0.1484682899105874
603	0.9026246642775708	17.53873996693058	0.9041569659862988	0.1564257190907569	-181	15.370593	33.636642	21.211396488823624	0.0423728813559322	0.11510465783497158	0.1250565957536948
1296	0.1496070932207442	51.95298421364341	0.8298523574877384	0.071947428536855	-229	39.6535	103.157936	50.24642253643096	0.03806594448774644	0.17803561217119518	0.17754101815791004
